id,date,amount,card,id_merchant
844,2018-05-30 23:18:19,0.99,4741042733274,107
2518,2018-05-30 23:38:52,14.43,344119623920892,87
2685,2018-05-31 00:19:32,18.19,5297187379298983,22
2162,2018-05-31 04:38:30,5.33,6011987562414062,7
740,2018-05-31 09:07:36,0.83,3582198969197591,3
3446,2018-05-31 14:08:40,1.51,4834483169177062,96
471,2018-05-31 15:00:56,3.81,30078299053512,78
801,2018-05-31 23:07:18,3.56,4268491956169254,90
1746,2018-06-01 02:44:11,10.2,3561072557118696,83
370,2018-06-01 02:46:32,9.21,4159836738768855913,64
2986,2018-06-01 04:45:39,15.9,5361779664174555,102
1033,2018-06-01 06:25:18,13.03,675911140852,130
1025,2018-06-01 06:51:38,12.91,4539990688484983,78
2538,2018-06-01 08:56:59,19.33,180098539019105,79
1600,2018-06-01 09:09:17,10.87,3561954487988605,50
1988,2018-06-01 10:25:22,1.92,4159836738768855913,41
2753,2018-06-01 11:31:13,14.24,675911140852,49
15,2018-06-01 13:35:17,4.48,4723783028106084756,122
1214,2018-06-01 21:19:42,10.47,4741042733274,125
296,2018-06-01 23:39:57,6.07,376027549341849,35
1811,2018-06-02 07:02:24,10.15,4962915017023706562,138
3240,2018-06-02 07:44:39,17.47,3535651398328201,56
2756,2018-06-02 07:45:48,18.76,4150721559116778,86
1873,2018-06-02 09:10:25,10.61,4586962917519654607,71
3014,2018-06-02 09:56:49,16.08,3516952396080247,15
1443,2018-06-02 13:53:44,10.94,6500236164848279,103
3179,2018-06-02 19:39:36,15.95,4866761290278198714,120
1254,2018-06-02 21:41:12,10.29,4498002758300,22
2280,2018-06-02 22:22:43,4.23,501809222273,14
303,2018-06-02 22:52:51,3.66,3581345943543942,87
3414,2018-06-03 01:52:20,3.26,376027549341849,41
2262,2018-06-03 05:19:37,2.28,4276466390111,69
95,2018-06-03 11:50:01,4.12,213193946980303,21
856,2018-06-03 12:48:39,3.4,584226564303,93
3201,2018-06-03 12:49:27,19.46,5500708021555307,114
3328,2018-06-03 14:23:46,2.06,3581345943543942,135
3018,2018-06-03 20:00:29,15.35,4743204091443101526,123
3139,2018-06-03 20:02:28,1814.0,344119623920892,123
2901,2018-06-03 21:59:03,19.11,376027549341849,132
1790,2018-06-04 03:46:15,1162.0,4319653513507,96
97,2018-06-04 04:43:00,8.14,4276466390111,70
616,2018-06-04 05:37:55,1.45,3582198969197591,140
568,2018-06-04 05:49:41,2.4,30063281385429,84
155,2018-06-04 06:08:44,3.61,344119623920892,54
47,2018-06-04 06:16:17,9.1,4962915017023706562,42
2539,2018-06-04 08:30:28,19.49,584226564303,63
2604,2018-06-04 16:11:24,19.9,3561954487988605,55
2313,2018-06-04 17:48:07,1.89,584226564303,129
2588,2018-06-04 18:57:18,15.25,4539990688484983,33
1250,2018-06-04 21:20:04,11.58,213193946980303,91
1601,2018-06-04 21:37:01,10.78,584226564303,7
1229,2018-06-04 23:20:20,11.35,584226564303,111
2804,2018-06-05 04:15:21,16.47,3517111172421930,58
217,2018-06-05 08:19:20,4.6,3561954487988605,17
3142,2018-06-05 10:44:32,16.56,3561954487988605,41
2481,2018-06-05 11:13:42,16.96,675911140852,150
2968,2018-06-05 14:48:51,15.35,3582198969197591,77
2071,2018-06-05 18:00:15,5.39,4743204091443101526,19
428,2018-06-05 21:11:44,3.51,376027549341849,12
1288,2018-06-05 22:33:38,10.36,344119623920892,14
1244,2018-06-06 00:21:51,10.48,180098539019105,113
1973,2018-06-06 01:24:00,3.37,180098539019105,130
3415,2018-06-06 01:24:02,3.31,5175947111814778,81
1596,2018-06-06 06:52:48,10.65,30078299053512,137
2365,2018-06-06 12:36:03,1.53,3561954487988605,141
2359,2018-06-06 18:06:41,3.68,4741042733274,103
1538,2018-06-06 18:54:28,10.65,675911140852,7
1667,2018-06-06 20:05:19,11.05,4027907156459098,37
2210,2018-06-06 20:39:18,1.88,3516952396080247,49
3115,2018-06-06 21:40:03,14.81,5175947111814778,15
224,2018-06-06 21:50:17,749.0,4319653513507,36
2724,2018-06-06 23:08:51,18.11,3535651398328201,24
715,2018-06-07 01:29:48,3.13,5175947111814778,142
1742,2018-06-07 02:50:10,12.69,30078299053512,62
2224,2018-06-07 07:07:22,1.62,3561072557118696,114
2276,2018-06-07 08:00:15,4.14,503842928916,11
3360,2018-06-07 08:58:28,1.41,4506405265172173,90
2105,2018-06-07 17:23:15,4.78,4506405265172173,108
1277,2018-06-07 19:19:09,11.42,4761049645711555811,77
1428,2018-06-07 19:41:40,10.69,4319653513507,78
1987,2018-06-07 22:14:56,1.99,3535651398328201,107
2080,2018-06-07 23:47:11,2.23,4586962917519654607,70
2808,2018-06-08 01:11:33,13.9,5500708021555307,20
2152,2018-06-08 01:43:17,3.72,4644008655884311378,11
2552,2018-06-08 02:31:16,14.93,5570600642865857,101
113,2018-06-08 05:37:42,9.29,376027549341849,4
443,2018-06-08 06:17:33,7.79,4539990688484983,97
1423,2018-06-08 07:25:30,11.88,372414832802279,20
2673,2018-06-08 07:31:57,17.03,4268491956169254,122
2249,2018-06-08 12:38:42,5.93,4159836738768855913,7
816,2018-06-08 13:48:44,1.98,3517111172421930,97
2993,2018-06-08 15:21:31,17.8,5570600642865857,48
1158,2018-06-08 18:48:26,11.04,4723783028106084756,69
2722,2018-06-09 02:00:55,16.42,30063281385429,142
1910,2018-06-09 02:21:22,10.7,5570600642865857,127
2723,2018-06-09 07:29:28,18.82,4188164051171486,65
2322,2018-06-09 08:28:23,4.54,3535651398328201,85
3227,2018-06-09 16:11:48,19.22,3561954487988605,12
3202,2018-06-09 16:31:09,18.7,4834483169177062,27
1868,2018-06-09 20:17:45,10.07,6011987562414062,135
3080,2018-06-09 22:02:23,18.89,3561954487988605,50
3437,2018-06-09 23:50:42,1.03,4319653513507,141
2024,2018-06-10 01:43:24,3.61,4165305432349489280,123
2527,2018-06-10 01:56:33,16.26,344119623920892,68
1351,2018-06-10 03:32:37,11.15,4263694062533017,107
2195,2018-06-10 04:34:46,1.25,6500236164848279,78
2403,2018-06-10 04:37:38,3.32,4711773125020499,21
3143,2018-06-10 04:54:27,1795.0,30181963913340,45
2717,2018-06-10 07:55:27,16.16,4498002758300,10
2988,2018-06-10 08:20:40,15.05,5135837688671496,127
841,2018-06-10 11:53:11,2.71,4962915017023706562,102
2316,2018-06-10 12:31:03,2.31,4644008655884311378,88
901,2018-06-10 15:58:32,11.6,6500236164848279,77
308,2018-06-11 13:38:52,4.37,3581345943543942,7
595,2018-06-11 15:02:40,1.72,4586962917519654607,5
2937,2018-06-11 18:09:01,13.95,4027907156459098,42
3206,2018-06-11 19:43:32,15.67,5297187379298983,78
2600,2018-06-11 20:36:52,15.74,3581345943543942,120
1893,2018-06-12 02:08:24,10.15,4319653513507,64
1096,2018-06-12 06:31:56,11.01,372414832802279,58
1674,2018-06-12 07:21:43,10.53,4539990688484983,114
928,2018-06-12 10:25:37,10.78,4681896441519,135
12,2018-06-12 13:46:23,6.69,4165305432349489280,79
1496,2018-06-12 13:58:37,10.88,4711773125020499,16
1579,2018-06-12 16:28:30,10.45,4539990688484983,39
1106,2018-06-12 16:33:10,10.29,4159836738768855913,99
2163,2018-06-12 21:59:42,2.46,6500236164848279,19
574,2018-06-12 23:23:02,1.69,30063281385429,52
2872,2018-06-13 02:02:03,16.4,3581345943543942,111
713,2018-06-13 05:34:22,0.67,344119623920892,48
2955,2018-06-13 08:46:29,17.56,4279104135293225293,102
68,2018-06-13 10:25:37,3.67,5500708021555307,11
3069,2018-06-13 21:43:58,18.95,4188164051171486,125
2398,2018-06-13 22:16:28,3.35,4268491956169254,26
1319,2018-06-13 22:18:45,10.33,213193946980303,35
116,2018-06-14 02:24:54,7.52,213193946980303,78
1264,2018-06-14 02:45:19,10.2,3561072557118696,39
1644,2018-06-14 06:41:52,10.18,5135837688671496,70
2092,2018-06-14 11:31:49,1.06,3561954487988605,59
431,2018-06-14 11:45:43,5.13,4866761290278198714,141
2979,2018-06-14 12:17:21,16.29,4319653513507,106
3450,2018-06-14 16:14:00,2.58,4586962917519654607,97
1955,2018-06-14 16:57:50,1.55,376027549341849,14
1485,2018-06-14 18:37:55,10.03,584226564303,21
776,2018-06-14 20:55:12,2.37,4644008655884311378,59
2579,2018-06-14 22:59:23,14.98,4723783028106084756,11
1073,2018-06-15 02:47:51,11.78,344119623920892,62
2713,2018-06-15 03:28:11,19.28,503842928916,25
1059,2018-06-15 03:28:52,10.47,344119623920892,116
3372,2018-06-15 05:46:52,3.19,3535651398328201,56
2583,2018-06-15 09:16:06,12.64,4866761290278198714,56
151,2018-06-15 11:57:33,8.34,4962915017023706562,31
244,2018-06-15 14:55:55,3.69,6500236164848279,112
2898,2018-06-15 16:47:37,20.81,6500236164848279,110
3108,2018-06-15 19:45:25,17.34,4761049645711555811,147
2114,2018-06-15 21:15:39,5.52,3517111172421930,87
1707,2018-06-16 00:05:33,10.09,4834483169177062,131
3476,2018-06-16 00:32:55,2.72,6500236164848279,13
1345,2018-06-16 07:02:51,10.56,6500236164848279,137
1649,2018-06-16 11:51:34,12.9,376027549341849,61
1289,2018-06-16 14:43:42,11.5,5135837688671496,144
249,2018-06-17 02:45:49,691.0,30181963913340,70
2064,2018-06-17 02:53:24,2.19,5570600642865857,138
2281,2018-06-17 06:52:33,1.89,4962915017023706562,98
1718,2018-06-17 10:00:50,11.21,3582198969197591,141
2156,2018-06-17 11:02:07,1.26,4188164051171486,37
499,2018-06-17 12:59:50,3.85,213193946980303,10
1191,2018-06-17 15:59:45,1103.0,5570600642865857,23
1383,2018-06-17 20:19:45,12.18,6500236164848279,22
706,2018-06-17 20:46:19,2.76,5500708021555307,147
862,2018-06-17 23:32:10,3.21,5175947111814778,38
2261,2018-06-18 01:03:02,5.01,4644008655884311378,88
2431,2018-06-18 03:08:05,4.79,4962915017023706562,25
477,2018-06-18 08:04:04,6.23,4539990688484983,84
1553,2018-06-18 12:54:25,10.11,4962915017023706562,40
3458,2018-06-18 14:11:39,1.42,501809222273,140
761,2018-06-18 15:54:33,1.43,376027549341849,59
1609,2018-06-18 17:20:55,10.42,4539990688484983,91
3474,2018-06-18 19:37:57,1.67,675911140852,100
2218,2018-06-18 19:59:18,3.26,4962915017023706562,88
422,2018-06-18 22:40:49,6.45,3516952396080247,18
528,2018-06-18 23:05:30,258.0,30142966699187,72
2614,2018-06-19 02:45:45,17.25,4866761290278198714,107
768,2018-06-19 02:55:51,3.88,5361779664174555,76
3269,2018-06-19 03:16:03,15.38,3561072557118696,113
1942,2018-06-19 04:17:12,3.01,4743204091443101526,128
3230,2018-06-19 07:16:54,15.98,372414832802279,47
2171,2018-06-19 08:34:09,1.46,503842928916,125
2414,2018-06-19 08:36:08,4.03,4834483169177062,32
1399,2018-06-19 10:03:08,10.88,4723783028106084756,102
2259,2018-06-19 14:23:09,1.19,4681896441519,6
31,2018-06-19 16:01:53,3.26,5175947111814778,78
3272,2018-06-19 21:04:32,14.58,503842928916,66
3239,2018-06-20 01:05:02,16.32,4834483169177062,119
1098,2018-06-20 03:11:40,11.03,3535651398328201,61
2522,2018-06-20 09:58:49,17.88,5297187379298983,21
978,2018-06-20 12:30:04,12.47,5297187379298983,61
1751,2018-06-20 12:53:30,11.98,30142966699187,11
1132,2018-06-20 16:52:08,12.56,30181963913340,51
1343,2018-06-21 02:23:25,11.05,180098539019105,5
1181,2018-06-21 10:44:19,10.31,4150721559116778,9
2310,2018-06-21 12:19:53,1.96,344119623920892,145
1622,2018-06-21 13:16:25,1102.0,501879657465,128
1122,2018-06-21 13:21:32,13.61,5570600642865857,31
2372,2018-06-21 14:24:52,4.13,376027549341849,10
1100,2018-06-21 19:30:04,10.15,4962915017023706562,30
3051,2018-06-21 22:11:26,20.65,4150721559116778,42
3034,2018-06-21 22:14:48,17.51,5175947111814778,111
300,2018-06-21 23:51:42,6.8,4263694062533017,92
1021,2018-06-22 00:30:34,10.84,4741042733274,77
293,2018-06-22 02:14:30,2.82,5361779664174555,123
2396,2018-06-22 03:55:03,5.14,4962915017023706562,140
2430,2018-06-22 04:44:31,3.95,4188164051171486,75
2582,2018-06-22 06:16:50,1813.0,4319653513507,40
1826,2018-06-22 07:42:33,10.16,376027549341849,33
712,2018-06-22 07:42:35,2.88,4723783028106084756,10
2283,2018-06-22 11:53:25,1.29,3517111172421930,77
980,2018-06-22 15:20:50,10.04,501879657465,150
2725,2018-06-22 16:08:31,14.45,4498002758300,149
120,2018-06-22 16:17:03,7.12,584226564303,36
1736,2018-06-22 20:36:47,10.27,3561954487988605,39
3245,2018-06-22 22:49:17,17.73,344119623920892,74
2032,2018-06-23 00:39:19,2.12,30063281385429,143
2131,2018-06-23 06:24:28,5.57,501809222273,140
3194,2018-06-23 06:43:47,19.67,4586962917519654607,26
2484,2018-06-23 07:12:06,18.56,4834483169177062,64
1321,2018-06-23 09:15:53,11.11,584226564303,37
3367,2018-06-23 09:17:31,2.38,4276466390111,78
1101,2018-06-23 10:06:49,11.79,376027549341849,5
245,2018-06-23 17:02:48,5.88,4743204091443101526,27
649,2018-06-23 19:20:30,1.84,4276466390111,143
2736,2018-06-23 20:40:33,13.6,4498002758300,107
3218,2018-06-23 22:36:00,16.61,4319653513507,144
2374,2018-06-24 06:44:44,2.36,30078299053512,88
2833,2018-06-24 07:28:48,18.6,5175947111814778,44
3152,2018-06-24 11:37:34,16.99,501879657465,134
1268,2018-06-24 15:26:41,10.69,4263694062533017,41
358,2018-06-24 15:48:23,4.88,4498002758300,3
2468,2018-06-24 20:23:10,17.37,5175947111814778,111
1391,2018-06-24 21:50:36,11.12,5361779664174555,53
2,2018-06-24 22:54:41,4.96,4866761290278198714,61
3141,2018-06-25 05:30:04,14.54,6011987562414062,16
1564,2018-06-25 06:51:36,11.72,584226564303,60
319,2018-06-25 07:07:38,3.09,6500236164848279,133
1523,2018-06-25 09:17:05,11.53,372414832802279,77
3099,2018-06-25 10:37:55,14.45,3581345943543942,107
2903,2018-06-25 13:11:04,18.34,4539990688484983,14
2569,2018-06-25 16:31:00,17.9,6011987562414062,13
548,2018-06-25 16:44:43,2.06,4268491956169254,100
2676,2018-06-25 20:22:53,15.25,5500708021555307,130
69,2018-06-25 20:51:03,7.29,501879657465,11
3293,2018-06-25 20:59:49,16.1,501879657465,38
645,2018-06-26 06:14:45,1.36,4644008655884311378,12
2447,2018-06-26 06:58:24,2.64,4268491956169254,67
2467,2018-06-26 08:00:22,15.94,503842928916,141
1606,2018-06-26 09:10:08,10.2,6011987562414062,84
3246,2018-06-26 17:36:06,17.44,3535651398328201,102
648,2018-06-26 18:26:50,1.04,3516952396080247,13
3318,2018-06-27 01:27:09,1592.0,501879657465,136
2483,2018-06-27 04:52:17,17.03,4279104135293225293,53
297,2018-06-27 08:22:41,6.68,5175947111814778,150
2474,2018-06-27 12:40:31,14.9,584226564303,2
2264,2018-06-27 14:33:06,5.24,372414832802279,26
498,2018-06-27 14:34:10,2.69,503842928916,67
2075,2018-06-27 15:32:18,4.71,3581345943543942,75
813,2018-06-27 16:38:34,2.87,4268491956169254,114
169,2018-06-27 22:41:22,9.84,30078299053512,129
1694,2018-06-28 11:26:38,10.73,4962915017023706562,30
2391,2018-06-28 12:21:59,5.41,4681896441519,33
612,2018-06-28 13:11:26,1.37,4539990688484983,131
2997,2018-06-28 15:12:24,14.58,4681896441519,75
2357,2018-06-28 16:02:50,3.81,5135837688671496,5
3017,2018-06-28 16:13:41,16.04,4741042733274,101
1226,2018-06-28 20:29:05,10.85,6011987562414062,88
1129,2018-06-28 21:13:52,1108.0,501879657465,35
1664,2018-06-28 22:02:06,10.16,5297187379298983,2
979,2018-06-29 04:03:32,10.06,213193946980303,129
2165,2018-06-29 04:54:10,4.4,4027907156459098,12
2783,2018-06-29 06:24:23,16.3,6500236164848279,51
1008,2018-06-29 10:43:39,10.98,5135837688671496,137
2726,2018-06-29 10:46:59,14.5,4644008655884311378,22
414,2018-06-29 15:35:05,7.99,4644008655884311378,70
773,2018-06-29 17:07:30,2.79,4027907156459098,146
1876,2018-06-29 17:52:10,10.19,4165305432349489280,108
2693,2018-06-29 19:04:47,15.53,3535651398328201,73
2506,2018-06-29 20:43:14,17.56,4681896441519,118
100,2018-06-29 21:52:03,8.55,5500708021555307,103
1610,2018-06-29 22:15:16,10.49,4586962917519654607,66
3251,2018-06-29 23:08:45,13.99,4723783028106084756,32
260,2018-06-30 01:02:09,6.65,584226564303,86
140,2018-06-30 01:30:29,3.24,30063281385429,106
1004,2018-06-30 01:51:18,10.31,4506405265172173,14
654,2018-06-30 01:56:19,121.0,344119623920892,20
2228,2018-06-30 02:40:02,4.54,4276466390111,104
671,2018-06-30 03:05:55,2.27,372414832802279,87
584,2018-06-30 03:45:10,3.21,3516952396080247,111
410,2018-06-30 08:01:12,6.4,584226564303,12
519,2018-06-30 10:51:32,2.09,4539990688484983,26
2824,2018-06-30 13:21:38,16.83,30181963913340,99
468,2018-06-30 15:38:27,4.59,584226564303,26
920,2018-06-30 16:39:18,11.15,4743204091443101526,137
1625,2018-06-30 19:22:37,11.2,4165305432349489280,126
2443,2018-06-30 23:06:28,4.32,3581345943543942,122
481,2018-07-01 02:44:33,9.22,4498002758300,143
1675,2018-07-01 03:34:39,10.09,4866761290278198714,44
1907,2018-07-01 04:06:59,10.24,3535651398328201,19
2893,2018-07-01 04:31:37,17.11,30063281385429,23
1412,2018-07-01 05:32:15,10.46,4761049645711555811,24
491,2018-07-01 12:44:14,3.64,4506405265172173,91
2794,2018-07-01 14:33:10,20.5,4159836738768855913,111
853,2018-07-01 20:25:48,1.03,4027907156459098,19
286,2018-07-01 20:26:50,4.42,584226564303,72
2915,2018-07-01 21:53:10,18.09,4498002758300,38
1915,2018-07-01 23:06:28,10.26,4866761290278198714,94
53,2018-07-01 23:42:49,7.52,4539990688484983,95
828,2018-07-02 04:53:58,0.7,584226564303,103
2168,2018-07-02 08:25:29,5.5,5297187379298983,127
3066,2018-07-02 14:48:10,14.71,4263694062533017,28
1278,2018-07-02 17:57:42,10.75,4263694062533017,3
1641,2018-07-02 18:09:39,11.15,501809222273,129
3439,2018-07-02 21:40:21,2.14,4723783028106084756,37
1170,2018-07-03 01:23:51,10.75,3535651398328201,3
2738,2018-07-03 10:54:16,19.86,4723783028106084756,54
3137,2018-07-03 12:54:47,18.54,4165305432349489280,132
3046,2018-07-03 14:08:49,15.96,4027907156459098,20
3225,2018-07-03 14:56:36,1398.0,3581345943543942,8
1737,2018-07-03 18:27:28,11.08,344119623920892,45
1965,2018-07-03 21:30:30,4.78,675911140852,113
2422,2018-07-03 21:31:10,1.27,5297187379298983,116
1003,2018-07-04 00:58:01,11.07,4165305432349489280,136
2703,2018-07-04 08:51:29,18.93,213193946980303,26
56,2018-07-04 10:44:21,4.08,5500708021555307,100
1236,2018-07-04 11:19:27,10.58,4586962917519654607,77
2732,2018-07-04 12:08:02,15.32,5361779664174555,36
606,2018-07-04 17:28:06,89.0,5570600642865857,112
1253,2018-07-04 19:25:28,11.42,5570600642865857,144
448,2018-07-04 19:48:36,7.37,4539990688484983,122
2271,2018-07-05 00:07:24,2.03,4319653513507,64
20,2018-07-05 01:36:32,5.15,4319653513507,27
393,2018-07-05 04:10:49,4.14,4159836738768855913,33
1381,2018-07-05 10:42:56,12.71,3561954487988605,40
2864,2018-07-05 11:56:03,16.13,30142966699187,3
1697,2018-07-05 13:07:21,11.84,30181963913340,60
2513,2018-07-05 13:12:45,15.03,4834483169177062,21
2754,2018-07-05 15:03:26,19.2,5135837688671496,64
1980,2018-07-05 16:01:34,3.92,4711773125020499,50
2268,2018-07-05 17:19:48,3.43,4866761290278198714,141
2263,2018-07-05 17:38:50,2.37,5297187379298983,43
238,2018-07-05 18:44:40,3.68,30063281385429,91
1017,2018-07-05 19:03:52,11.29,4743204091443101526,69
196,2018-07-05 20:28:22,5.59,501809222273,83
983,2018-07-05 23:24:49,10.55,501879657465,134
2204,2018-07-06 01:07:32,4.72,4276466390111,32
1561,2018-07-06 01:08:49,11.74,4586962917519654607,52
2576,2018-07-06 03:02:41,16.99,675911140852,16
2134,2018-07-06 06:07:05,3.65,372414832802279,123
577,2018-07-06 06:09:32,1.48,4741042733274,145
2001,2018-07-06 10:25:47,1.8,4962915017023706562,75
440,2018-07-06 13:10:48,9.84,4644008655884311378,77
3298,2018-07-06 13:19:04,18.84,5135837688671496,13
2959,2018-07-06 15:58:24,17.63,5135837688671496,63
560,2018-07-06 16:12:08,117.0,344119623920892,62
93,2018-07-06 16:16:33,8.74,4263694062533017,66
2923,2018-07-06 21:14:42,15.84,3516952396080247,119
1162,2018-07-06 21:27:32,11.67,3561072557118696,84
3073,2018-07-06 22:04:51,18.29,501879657465,99
614,2018-07-07 00:11:44,2.75,4498002758300,126
2017,2018-07-07 00:40:49,1.76,4741042733274,12
1283,2018-07-07 04:47:36,10.6,501879657465,84
3101,2018-07-07 13:13:54,18.56,584226564303,121
351,2018-07-07 14:55:25,7.41,675911140852,98
2010,2018-07-07 17:26:40,1.89,503842928916,30
965,2018-07-07 17:29:33,10.54,4586962917519654607,106
3161,2018-07-07 21:48:04,20.6,3561072557118696,29
961,2018-07-07 21:50:49,11.62,4279104135293225293,125
716,2018-07-08 01:35:40,3.03,5175947111814778,66
2421,2018-07-08 02:51:05,1.08,584226564303,93
3435,2018-07-08 04:01:24,1.24,4498002758300,4
669,2018-07-08 04:14:18,0.86,4723783028106084756,144
459,2018-07-08 05:26:15,4.06,4741042733274,66
2656,2018-07-08 05:45:07,16.66,5135837688671496,41
1476,2018-07-08 12:07:59,10.45,5135837688671496,14
579,2018-07-08 14:04:49,1.75,3561072557118696,144
3103,2018-07-08 14:11:48,17.16,4539990688484983,6
794,2018-07-08 14:50:38,3.13,675911140852,23
360,2018-07-08 20:35:25,5.21,4027907156459098,128
2341,2018-07-08 23:55:17,2.73,5500708021555307,63
3484,2018-07-08 23:57:41,2.44,4165305432349489280,104
946,2018-07-09 00:36:36,11.06,5297187379298983,139
2272,2018-07-09 01:47:54,4.46,4027907156459098,93
1085,2018-07-09 02:30:45,12.04,30063281385429,118
2354,2018-07-09 02:42:08,3.17,30142966699187,42
2566,2018-07-09 05:40:37,13.59,4834483169177062,89
742,2018-07-09 06:17:12,1.46,3582198969197591,15
25,2018-07-09 07:58:15,3.59,3581345943543942,99
2067,2018-07-09 11:52:10,1.4,4761049645711555811,47
2153,2018-07-09 13:22:33,4.0,4741042733274,80
470,2018-07-10 01:28:54,4.11,6011987562414062,86
711,2018-07-10 05:18:58,3.64,4263694062533017,88
1820,2018-07-10 08:29:26,10.23,30181963913340,36
186,2018-07-10 12:31:36,8.74,5500708021555307,96
1034,2018-07-10 12:33:53,10.01,3535651398328201,35
1539,2018-07-10 13:06:13,11.13,4539990688484983,44
896,2018-07-10 17:57:00,10.46,5500708021555307,118
1512,2018-07-10 18:23:29,10.36,4150721559116778,108
1152,2018-07-10 21:47:22,10.39,501879657465,134
1562,2018-07-10 22:55:53,11.96,501879657465,110
705,2018-07-11 04:08:57,3.17,3582198969197591,22
2812,2018-07-11 04:10:27,16.81,30142966699187,74
1327,2018-07-11 05:48:12,10.1,3582198969197591,5
3382,2018-07-11 05:51:55,2.22,3535651398328201,59
184,2018-07-11 06:19:04,8.4,3581345943543942,33
2511,2018-07-11 09:57:31,14.8,4279104135293225293,58
3322,2018-07-11 11:48:06,16.37,503842928916,150
2038,2018-07-11 15:16:18,4.8,3582198969197591,50
1334,2018-07-11 16:55:22,1159.0,30078299053512,107
1497,2018-07-11 17:02:45,10.86,4268491956169254,142
32,2018-07-11 18:10:21,4.75,3535651398328201,9
2426,2018-07-11 18:13:21,3.01,4506405265172173,83
2829,2018-07-11 19:50:03,18.4,4150721559116778,79
2305,2018-07-11 21:03:30,1.67,4319653513507,44
1478,2018-07-12 01:40:29,11.75,3561954487988605,2
1432,2018-07-12 03:45:51,10.71,3582198969197591,127
2429,2018-07-12 04:16:21,3.69,5500708021555307,74
1872,2018-07-12 15:46:25,13.75,4962915017023706562,88
3075,2018-07-12 15:54:29,15.91,3561072557118696,42
2135,2018-07-12 17:52:47,4.34,4165305432349489280,131
908,2018-07-12 17:57:57,10.83,4498002758300,136
1563,2018-07-12 18:38:55,10.66,3535651398328201,12
935,2018-07-12 23:07:57,10.17,4743204091443101526,103
2200,2018-07-13 00:08:09,1.96,5297187379298983,31
879,2018-07-13 06:03:59,10.48,4743204091443101526,46
872,2018-07-13 06:19:18,1.56,372414832802279,3
1128,2018-07-13 10:50:58,11.29,180098539019105,90
2651,2018-07-13 11:20:31,17.83,4644008655884311378,9
2514,2018-07-13 11:33:37,17.33,4159836738768855913,134
1529,2018-07-13 15:58:15,10.03,4263694062533017,33
1787,2018-07-13 16:44:22,11.95,6011987562414062,97
690,2018-07-13 19:47:49,267.0,30181963913340,5
1574,2018-07-14 01:12:46,10.16,4723783028106084756,35
1888,2018-07-14 01:13:20,12.4,3581345943543942,101
1639,2018-07-14 02:08:24,10.18,6500236164848279,102
1349,2018-07-14 06:09:18,1160.0,30078299053512,136
3489,2018-07-14 06:58:03,3.47,4188164051171486,122
1590,2018-07-14 10:14:36,10.01,30142966699187,148
2599,2018-07-14 16:02:08,15.89,4276466390111,141
2252,2018-07-14 16:11:10,3.07,4159836738768855913,81
558,2018-07-14 17:44:09,0.53,4506405265172173,81
534,2018-07-14 19:07:59,1.14,4279104135293225293,74
2288,2018-07-14 19:46:53,1.37,4539990688484983,63
1595,2018-07-14 22:06:36,10.68,4962915017023706562,47
454,2018-07-14 23:03:22,4.0,4159836738768855913,15
359,2018-07-15 01:35:49,3.23,4506405265172173,41
1526,2018-07-15 04:50:22,10.13,3535651398328201,137
131,2018-07-15 07:33:37,9.89,6500236164848279,68
963,2018-07-15 08:56:47,10.21,5297187379298983,147
2920,2018-07-15 10:25:41,18.7,4268491956169254,24
1514,2018-07-15 17:44:38,10.45,4962915017023706562,80
2266,2018-07-15 18:24:54,4.39,4586962917519654607,64
2845,2018-07-15 20:39:22,19.2,5297187379298983,22
2659,2018-07-15 22:07:27,15.51,5135837688671496,83
484,2018-07-16 05:15:09,3.77,4159836738768855913,18
3213,2018-07-16 05:28:13,17.91,5500708021555307,127
3416,2018-07-16 07:21:20,1.27,30063281385429,5
419,2018-07-16 09:01:08,6.34,4586962917519654607,135
1257,2018-07-16 09:15:17,10.94,5500708021555307,35
2858,2018-07-16 09:25:54,14.78,5175947111814778,72
1352,2018-07-16 19:27:07,11.5,3561072557118696,57
323,2018-07-16 20:11:30,3.26,30181963913340,140
2668,2018-07-17 04:19:38,21.5,4263694062533017,101
2950,2018-07-17 05:35:26,14.74,503842928916,134
1187,2018-07-17 06:44:50,11.71,3516952396080247,107
3011,2018-07-17 08:10:36,16.21,4586962917519654607,83
2023,2018-07-17 09:00:53,3.97,4498002758300,143
721,2018-07-17 10:11:12,233.0,3516952396080247,73
2737,2018-07-17 14:28:32,17.9,3561954487988605,72
824,2018-07-17 16:30:39,0.69,3517111172421930,145
1172,2018-07-17 18:07:53,10.07,4268491956169254,31
755,2018-07-17 22:11:50,0.52,4506405265172173,142
2932,2018-07-17 23:45:12,13.75,4711773125020499,33
2336,2018-07-18 00:07:36,1.54,4681896441519,75
762,2018-07-18 02:21:00,1.0,501879657465,95
2525,2018-07-18 02:32:17,19.15,5175947111814778,12
2179,2018-07-18 05:43:40,2.74,4586962917519654607,73
1124,2018-07-18 08:04:03,10.45,3581345943543942,103
136,2018-07-18 09:19:08,974.0,344119623920892,19
1444,2018-07-18 15:02:35,10.01,4644008655884311378,88
2763,2018-07-18 19:18:10,19.32,4681896441519,20
2306,2018-07-18 23:24:57,4.2,213193946980303,109
2417,2018-07-19 01:03:11,2.84,4834483169177062,93
118,2018-07-19 01:51:26,10.08,584226564303,22
